sample,mae_full,mae_inv_only,better_full_or_inv,mae_compare,better_full_or_compare
2142,0.3196606934070587,0.31509995460510254,inv_only,0.32240790128707886,full
2143,0.3326806128025055,0.30818721652030945,inv_only,0.3203471601009369,compare
2144,0.32805848121643066,0.320378839969635,inv_only,0.3180139362812042,compare
2145,0.323559045791626,0.332584023475647,full,0.3236289620399475,full
2146,0.3110448718070984,0.316756933927536,full,0.3206159174442291,full
2147,0.3201324939727783,0.319707453250885,inv_only,0.32823318243026733,full
2148,0.32489678263664246,0.32788822054862976,full,0.33516719937324524,full
2149,0.3168928921222687,0.32414746284484863,full,0.3336660861968994,full
2150,0.3224527835845947,0.32600662112236023,full,0.3359755277633667,full
2151,0.3230840563774109,0.33047664165496826,full,0.3348293900489807,full
2152,0.3260264992713928,0.33639705181121826,full,0.3173010051250458,compare
2153,0.33132094144821167,0.3434780240058899,full,0.3238040804862976,compare
2154,0.33590561151504517,0.3431866466999054,full,0.33761143684387207,full
2155,0.34693440794944763,0.3487749695777893,full,0.3640405535697937,full
2156,0.34538742899894714,0.3507773280143738,full,0.36760401725769043,full
2157,0.34229591488838196,0.3543131351470947,full,0.36650702357292175,full
2158,0.3388640284538269,0.3502969443798065,full,0.3522314429283142,full
2159,0.34155136346817017,0.3431468904018402,full,0.34575530886650085,full
2160,0.32581764459609985,0.3246062695980072,inv_only,0.3398468792438507,full
2161,0.3282708525657654,0.326645165681839,inv_only,0.335476279258728,full
2162,0.3402610123157501,0.3351760506629944,inv_only,0.3494001030921936,full
2163,0.33876651525497437,0.3512466549873352,full,0.3550040125846863,full
2164,0.35862359404563904,0.370927631855011,full,0.37118104100227356,full
2165,0.38896140456199646,0.386735737323761,inv_only,0.37602829933166504,compare
2166,0.4032364785671234,0.38763341307640076,inv_only,0.3760102689266205,compare
2167,0.382522314786911,0.37769943475723267,inv_only,0.3809334933757782,compare
2168,0.3772842288017273,0.3735034167766571,inv_only,0.3815963566303253,full
2169,0.371391624212265,0.3562392294406891,inv_only,0.3814709186553955,full
2170,0.360679030418396,0.35654115676879883,inv_only,0.3588196635246277,compare
2171,0.355547696352005,0.35618606209754944,full,0.36762282252311707,full
2172,0.37432271242141724,0.3616068661212921,inv_only,0.38294556736946106,full
2173,0.37072989344596863,0.37791895866394043,full,0.38118308782577515,full
2174,0.4123769998550415,0.40266746282577515,inv_only,0.3943214416503906,compare
2175,0.4248289465904236,0.43194830417633057,full,0.4258063733577728,full
2176,0.45840373635292053,0.45964449644088745,full,0.4606008529663086,full
2177,0.4460807144641876,0.44582313299179077,inv_only,0.4111747741699219,compare
2178,0.4462442994117737,0.43481311202049255,inv_only,0.4246569275856018,compare
2179,0.4451867640018463,0.43947505950927734,inv_only,0.43566077947616577,compare
2180,0.44586068391799927,0.4539042115211487,full,0.4523612856864929,full
2181,0.47174277901649475,0.465853214263916,inv_only,0.45991817116737366,compare
2182,0.4699770212173462,0.48066312074661255,full,0.46137121319770813,compare
2183,0.49385443329811096,0.4901336431503296,inv_only,0.4597412347793579,compare
2184,0.4741765856742859,0.48902058601379395,full,0.47670266032218933,full
2185,0.49103251099586487,0.5048279762268066,full,0.49945005774497986,full
2186,0.47230467200279236,0.5058218836784363,full,0.5193881988525391,full
2187,0.46881330013275146,0.49985119700431824,full,0.4916992783546448,full
2188,0.5197274684906006,0.5027997493743896,inv_only,0.4811159372329712,compare
2189,0.5018256306648254,0.5160836577415466,full,0.4879741370677948,compare
2190,0.526728630065918,0.5183050036430359,inv_only,0.49058905243873596,compare
2191,0.5150590538978577,0.5199425220489502,full,0.51587975025177,full
2192,0.49369704723358154,0.5305545926094055,full,0.509813129901886,full
2193,0.5054293870925903,0.5312870740890503,full,0.5131300091743469,full
2194,0.5078455805778503,0.5209797620773315,full,0.480753093957901,compare
2195,0.46049612760543823,0.49506470561027527,full,0.44252270460128784,compare
2196,0.4545605182647705,0.4959526062011719,full,0.4494422674179077,compare
2197,0.4857397675514221,0.4994813799858093,full,0.4841375946998596,compare
2198,0.475085586309433,0.5040873885154724,full,0.4750760793685913,compare
2199,0.44290730357170105,0.5019007325172424,full,0.48232969641685486,full
2200,0.46480152010917664,0.4994540512561798,full,0.4915708899497986,full
2201,0.4913632571697235,0.514419674873352,full,0.5056605935096741,full
2202,0.47479456663131714,0.5089744925498962,full,0.5113105177879333,full
2203,0.48148858547210693,0.5085933208465576,full,0.5080468654632568,full
2204,0.4463995695114136,0.507925271987915,full,0.5021644830703735,full
2205,0.4501863718032837,0.5096241235733032,full,0.4936085641384125,full
2206,0.49577268958091736,0.5014879107475281,full,0.4757206439971924,compare
2207,0.49272873997688293,0.5063114166259766,full,0.4793884754180908,compare
2208,0.5110412836074829,0.5006148219108582,inv_only,0.49387434124946594,compare
2209,0.46683067083358765,0.4795753061771393,full,0.47691985964775085,full
2210,0.43916499614715576,0.46507519483566284,full,0.456234335899353,full
2211,0.4255307614803314,0.45509257912635803,full,0.4461611807346344,full
2212,0.4348387122154236,0.4465581476688385,full,0.4415956437587738,full
2213,0.4476473331451416,0.4564652442932129,full,0.45158278942108154,full
2214,0.46091127395629883,0.4600510597229004,inv_only,0.47996294498443604,full
2215,0.4523301124572754,0.4693968594074249,full,0.4942900538444519,full
2216,0.47310593724250793,0.4881495535373688,full,0.4958728849887848,full
2217,0.4648265838623047,0.4758373200893402,full,0.47448787093162537,full
2218,0.4492879807949066,0.45469197630882263,full,0.4311408996582031,compare
2219,0.4547448456287384,0.4509947597980499,inv_only,0.44837284088134766,compare
2220,0.43847811222076416,0.4701894223690033,full,0.44471871852874756,full
2221,0.4160728454589844,0.4776732325553894,full,0.449372261762619,full
2222,0.4202077090740204,0.4638099670410156,full,0.4452243149280548,full
2223,0.43901070952415466,0.4619891941547394,full,0.44201087951660156,full
2224,0.4373668432235718,0.4539187252521515,full,0.4306679368019104,compare
2225,0.43629446625709534,0.4454759359359741,full,0.443221777677536,full
2226,0.43292000889778137,0.4318005442619324,inv_only,0.4440682828426361,full
2227,0.43106257915496826,0.4282226264476776,inv_only,0.4353717565536499,full
2228,0.4381392300128937,0.4410911798477173,full,0.4416526257991791,full
2229,0.4470067024230957,0.4435800015926361,inv_only,0.4498666524887085,full
2230,0.4408271610736847,0.4388931095600128,inv_only,0.4426805078983307,full
2231,0.4315410554409027,0.4249717593193054,inv_only,0.4269115924835205,compare
2232,0.41404280066490173,0.41528788208961487,full,0.4153461456298828,full
2233,0.40832576155662537,0.41023650765419006,full,0.4091632664203644,full
2234,0.413682222366333,0.40323323011398315,inv_only,0.4065420925617218,compare
2235,0.4082605838775635,0.39963120222091675,inv_only,0.4039388597011566,compare
2236,0.40855854749679565,0.3988901972770691,inv_only,0.39921489357948303,compare
2237,0.4080471694469452,0.39695948362350464,inv_only,0.4109165668487549,full
2238,0.4173576235771179,0.4041929244995117,inv_only,0.445661336183548,full
2239,0.4460746645927429,0.4236412048339844,inv_only,0.4768074154853821,full
2240,0.4662030041217804,0.4271257221698761,inv_only,0.4716721475124359,full
2241,0.4159359335899353,0.41337940096855164,inv_only,0.44528689980506897,full
2242,0.4122922122478485,0.41422781348228455,full,0.4254235029220581,full
2243,0.4406577944755554,0.41671282052993774,inv_only,0.4218529760837555,compare
2244,0.41247791051864624,0.40690895915031433,inv_only,0.41304662823677063,full
2245,0.4089227616786957,0.3999106287956238,inv_only,0.40256965160369873,compare
2246,0.3969724476337433,0.40600454807281494,full,0.4202972650527954,full
2247,0.3923874795436859,0.4070594608783722,full,0.43996676802635193,full
2248,0.4201471209526062,0.4127889573574066,inv_only,0.46210601925849915,full
2249,0.423097163438797,0.4232759177684784,full,0.5018987059593201,full
2250,0.4380112588405609,0.4270426630973816,inv_only,0.4983856678009033,full
2251,0.44608572125434875,0.42444467544555664,inv_only,0.4768710136413574,full
2252,0.45256805419921875,0.4221396744251251,inv_only,0.46453821659088135,full
2253,0.4328869879245758,0.41290634870529175,inv_only,0.4302138388156891,compare
2254,0.4025503098964691,0.40152835845947266,inv_only,0.39711835980415344,compare
2255,0.3640888035297394,0.38017022609710693,full,0.36861324310302734,full
2256,0.37563687562942505,0.3671565353870392,inv_only,0.37554705142974854,compare
2257,0.34465134143829346,0.3459942042827606,full,0.35916051268577576,full
2258,0.3293977379798889,0.34596994519233704,full,0.3412981927394867,full
2259,0.33447808027267456,0.34020906686782837,full,0.3222920596599579,compare
2260,0.3418673574924469,0.3355424106121063,inv_only,0.3315923511981964,compare
2261,0.3401634693145752,0.32773324847221375,inv_only,0.34901025891304016,full
2262,0.33871981501579285,0.3215872049331665,inv_only,0.35989630222320557,full
2263,0.3464817404747009,0.31962457299232483,inv_only,0.3752066195011139,full
2264,0.35087698698043823,0.33204349875450134,inv_only,0.379684716463089,full
2265,0.31540077924728394,0.32598260045051575,full,0.3078600764274597,compare
2266,0.2881184220314026,0.3211977481842041,full,0.2732083797454834,compare
2267,0.2664797902107239,0.30567920207977295,full,0.2938691973686218,full
2268,0.2816290557384491,0.32194745540618896,full,0.29401129484176636,full
2269,0.3001856207847595,0.35138481855392456,full,0.29706695675849915,compare
2270,0.28531619906425476,0.33006295561790466,full,0.29099521040916443,full
2271,0.2663903534412384,0.29787272214889526,full,0.3121591806411743,full
2272,0.2997150421142578,0.28895410895347595,inv_only,0.3176383674144745,full
2273,0.28543534874916077,0.2863597571849823,full,0.2959495484828949,full
2274,0.3078252673149109,0.2854360342025757,inv_only,0.3036801517009735,compare
2275,0.2814949154853821,0.29337987303733826,full,0.2969276010990143,full
2276,0.294059157371521,0.29534780979156494,full,0.3044120669364929,full
2277,0.2784788906574249,0.2821074426174164,full,0.304943710565567,full
2278,0.29069262742996216,0.26987940073013306,inv_only,0.3135502338409424,full
2279,0.30095750093460083,0.26871973276138306,inv_only,0.31843870878219604,full
2280,0.26230812072753906,0.2539299726486206,inv_only,0.30069291591644287,full
2281,0.248061865568161,0.25365179777145386,full,0.27172285318374634,full
2282,0.28468945622444153,0.27986177802085876,inv_only,0.2766241431236267,compare
2283,0.28061017394065857,0.27945393323898315,inv_only,0.2754019498825073,compare
2284,0.2926197946071625,0.28074899315834045,inv_only,0.27948805689811707,compare
2285,0.2843168079853058,0.2818742096424103,inv_only,0.28362777829170227,compare
2286,0.30091726779937744,0.2980281114578247,inv_only,0.31390827894210815,full
2287,0.30466601252555847,0.3057420551776886,full,0.3176324665546417,full
2288,0.287171334028244,0.3091617822647095,full,0.28549864888191223,compare
2289,0.25420835614204407,0.2876794636249542,full,0.2625960111618042,full
2290,0.24263304471969604,0.2710456848144531,full,0.22366896271705627,compare
2291,0.2545810341835022,0.26775985956192017,full,0.2313855141401291,compare
2292,0.26488256454467773,0.2773421108722687,full,0.2607297897338867,compare
2293,0.3134557902812958,0.29196467995643616,inv_only,0.2587222754955292,compare
2294,0.2848447263240814,0.2928474545478821,full,0.27177923917770386,compare
2295,0.2861631512641907,0.2926715314388275,full,0.2974386215209961,full
2296,0.2772158980369568,0.2845692038536072,full,0.29033565521240234,full
2297,0.2701827883720398,0.2919226288795471,full,0.28590548038482666,full
2298,0.2801501154899597,0.2947933077812195,full,0.267550528049469,compare
2299,0.29733580350875854,0.29896050691604614,full,0.2819928228855133,compare
2300,0.3121598958969116,0.2929728031158447,inv_only,0.2922072112560272,compare
2301,0.31088197231292725,0.29303792119026184,inv_only,0.3123534023761749,full
2302,0.27678382396698,0.28412818908691406,full,0.29891830682754517,full
2303,0.27343469858169556,0.2898520827293396,full,0.312762975692749,full
2304,0.27604925632476807,0.28701892495155334,full,0.30332139134407043,full
2305,0.2652183175086975,0.2895367443561554,full,0.27681872248649597,full
2306,0.25309133529663086,0.2875320017337799,full,0.2690182328224182,full
2307,0.26281216740608215,0.29083094000816345,full,0.2693328857421875,full
2308,0.272781103849411,0.286844938993454,full,0.2608448565006256,compare
2309,0.2519446313381195,0.2713189721107483,full,0.25106966495513916,compare
2310,0.24699713289737701,0.26643338799476624,full,0.26717156171798706,full
2311,0.23757417500019073,0.25173860788345337,full,0.2638409435749054,full
2312,0.24367675185203552,0.2563513517379761,full,0.2727532684803009,full
2313,0.23877103626728058,0.2563217878341675,full,0.2697264850139618,full
2314,0.23582276701927185,0.2496374249458313,full,0.2597494423389435,full
2315,0.25209909677505493,0.25566351413726807,full,0.2580983638763428,full
2316,0.25563904643058777,0.2551279664039612,inv_only,0.26508358120918274,full
2317,0.2541763186454773,0.26797372102737427,full,0.2675839066505432,full
2318,0.28019946813583374,0.28708162903785706,full,0.29932090640068054,full
2319,0.3033381998538971,0.3122839629650116,full,0.3208439350128174,full
2320,0.3128660023212433,0.31958726048469543,full,0.319632887840271,full
2321,0.31678763031959534,0.32446229457855225,full,0.3145636320114136,compare
2322,0.3222081661224365,0.33275240659713745,full,0.325120747089386,full
2323,0.3235027492046356,0.32923150062561035,full,0.3399849832057953,full
2324,0.3318682312965393,0.33403080701828003,full,0.35341426730155945,full
2325,0.3298652470111847,0.33570635318756104,full,0.3514801263809204,full
2326,0.3279227316379547,0.34348082542419434,full,0.3445631265640259,full
2327,0.3424370586872101,0.343195378780365,full,0.3379940688610077,compare
2328,0.34145355224609375,0.35812681913375854,full,0.34179025888442993,full
2329,0.3401355445384979,0.3622848391532898,full,0.3455665409564972,full
2330,0.3448035418987274,0.36693140864372253,full,0.35033947229385376,full
2331,0.3494463562965393,0.36787545680999756,full,0.3490615785121918,compare
2332,0.3552791476249695,0.3678445518016815,full,0.3557642698287964,full
2333,0.35273241996765137,0.36354395747184753,full,0.3597661554813385,full
2334,0.3561919331550598,0.3597378432750702,full,0.3620454668998718,full
2335,0.3529927134513855,0.3572837710380554,full,0.3573444187641144,full
2336,0.3589598834514618,0.3746534287929535,full,0.3668757677078247,full
2337,0.37268978357315063,0.3753483295440674,full,0.3845176696777344,full
2338,0.3779354393482208,0.3774448037147522,inv_only,0.3850025534629822,full
2339,0.37610965967178345,0.3888804316520691,full,0.38243603706359863,full
2340,0.3726392984390259,0.3939346671104431,full,0.3840762674808502,full
2341,0.37410250306129456,0.39668673276901245,full,0.39182037115097046,full
2342,0.37609365582466125,0.39769867062568665,full,0.3995603919029236,full
2343,0.4100314676761627,0.4142545163631439,full,0.4184257388114929,full
2344,0.41517505049705505,0.4230683743953705,full,0.4354209005832672,full
2345,0.4151962101459503,0.43133294582366943,full,0.4354136288166046,full
2346,0.41290509700775146,0.4285828769207001,full,0.4250749349594116,full
2347,0.42946934700012207,0.42958733439445496,full,0.43286779522895813,full
2348,0.42892929911613464,0.4349692165851593,full,0.4423796534538269,full
2349,0.4360334873199463,0.4433102607727051,full,0.45122402906417847,full
2350,0.4351308047771454,0.4476863443851471,full,0.44039925932884216,full
2351,0.44423043727874756,0.45666295289993286,full,0.4449711740016937,full
2352,0.4455322027206421,0.46482449769973755,full,0.44606637954711914,full
2353,0.44118931889533997,0.4660869836807251,full,0.44032832980155945,compare
2354,0.4530232846736908,0.46813535690307617,full,0.4361112713813782,compare
2355,0.45442995429039,0.4684950113296509,full,0.4419875144958496,compare
2356,0.4568501114845276,0.47399187088012695,full,0.45672300457954407,compare
2357,0.4638957977294922,0.4783073663711548,full,0.4605962634086609,compare
2358,0.46105146408081055,0.4692387580871582,full,0.4593210220336914,compare
2359,0.4661189615726471,0.47456514835357666,full,0.4614150822162628,compare
2360,0.46572941541671753,0.47293537855148315,full,0.45391029119491577,compare
2361,0.46118801832199097,0.46516454219818115,full,0.45611828565597534,compare
2362,0.44961538910865784,0.46956172585487366,full,0.445890337228775,compare
2363,0.4460945725440979,0.48815029859542847,full,0.45573580265045166,full
2364,0.458516001701355,0.4944055378437042,full,0.4835999011993408,full
2365,0.49799850583076477,0.5196248292922974,full,0.5399842262268066,full
2366,0.5524562001228333,0.5565326809883118,full,0.587855875492096,full
2367,0.6251006722450256,0.6248135566711426,inv_only,0.6591651439666748,full
2368,0.6540232300758362,0.6546033620834351,full,0.6673763990402222,full
2369,0.6147779226303101,0.6270738840103149,full,0.5858667492866516,compare
2370,0.5761665105819702,0.5949756503105164,full,0.5469515919685364,compare
2371,0.5472366809844971,0.5643900036811829,full,0.5205787420272827,compare
2372,0.5130900144577026,0.5283626317977905,full,0.4900309443473816,compare
2373,0.5138183832168579,0.5199867486953735,full,0.4882328510284424,compare
2374,0.5158641934394836,0.5189480185508728,full,0.5020642876625061,compare
2375,0.5241594910621643,0.5145874619483948,inv_only,0.5075726509094238,compare
2376,0.5066543221473694,0.5089241862297058,full,0.5058068037033081,compare
2377,0.4999065399169922,0.5042951703071594,full,0.497347354888916,compare
2378,0.4913780689239502,0.4959965646266937,full,0.48039141297340393,compare
2379,0.4711240231990814,0.4800328016281128,full,0.46015435457229614,compare
2380,0.4723912179470062,0.48969095945358276,full,0.45520514249801636,compare
2381,0.4655130207538605,0.48577213287353516,full,0.4453774094581604,compare
2382,0.4467402398586273,0.4687677323818207,full,0.43314531445503235,compare
2383,0.4401894211769104,0.4443984031677246,full,0.406615674495697,compare
2384,0.42400825023651123,0.44250771403312683,full,0.40270116925239563,compare
2385,0.43097054958343506,0.45094117522239685,full,0.40750840306282043,compare
2386,0.4370967447757721,0.45305413007736206,full,0.4138137698173523,compare
2387,0.44911521673202515,0.45802736282348633,full,0.4240707755088806,compare
2388,0.4685693681240082,0.46896740794181824,full,0.4266587197780609,compare
2389,0.4798777401447296,0.4857633709907532,full,0.4442692697048187,compare
2390,0.48161208629608154,0.4872368574142456,full,0.4439047873020172,compare
2391,0.4923539459705353,0.4915409982204437,inv_only,0.456314355134964,compare
2392,0.5039933323860168,0.49692508578300476,inv_only,0.47141167521476746,compare
2393,0.5222852826118469,0.5153107643127441,inv_only,0.48314714431762695,compare
2394,0.5006523132324219,0.5130832195281982,full,0.4912457764148712,compare
2395,0.5114983916282654,0.5099464058876038,inv_only,0.48735034465789795,compare
2396,0.5169301629066467,0.5125324726104736,inv_only,0.48275572061538696,compare
2397,0.5342804193496704,0.5241516828536987,inv_only,0.4780169129371643,compare
2398,0.5624161958694458,0.543890118598938,inv_only,0.46385183930397034,compare
2399,0.5649332404136658,0.5576388835906982,inv_only,0.46652159094810486,compare
2400,0.6020232439041138,0.5576775670051575,inv_only,0.47000980377197266,compare
2401,0.5034343004226685,0.5342773199081421,full,0.4655481278896332,compare
2402,0.47738540172576904,0.5084899663925171,full,0.46983203291893005,compare
2403,0.4746513366699219,0.48421475291252136,full,0.4542434513568878,compare
2404,0.48342111706733704,0.47535255551338196,inv_only,0.44877925515174866,compare
2405,0.4519389867782593,0.46328264474868774,full,0.4424280524253845,compare
2406,0.46572330594062805,0.4514283239841461,inv_only,0.4414989948272705,compare
2407,0.45476460456848145,0.4469507336616516,inv_only,0.4413158893585205,compare
2408,0.4834960699081421,0.4595594108104706,inv_only,0.4483511745929718,compare
2409,0.4432375431060791,0.4568897485733032,full,0.46259790658950806,full
2410,0.4247194528579712,0.4525934159755707,full,0.41729336977005005,compare
2411,0.4245017468929291,0.44841325283050537,full,0.3946916162967682,compare
2412,0.4274236559867859,0.45373353362083435,full,0.4063517451286316,compare
2413,0.4216695725917816,0.44729864597320557,full,0.4134792685508728,compare
2414,0.40285664796829224,0.42491450905799866,full,0.37942269444465637,compare
2415,0.410765141248703,0.42683666944503784,full,0.4046013355255127,compare
2416,0.3995460867881775,0.41215017437934875,full,0.37975481152534485,compare
2417,0.37989556789398193,0.40587207674980164,full,0.38153332471847534,full
2418,0.3680886924266815,0.389205664396286,full,0.35067617893218994,compare
2419,0.35950544476509094,0.39027249813079834,full,0.3606354594230652,full
2420,0.36607852578163147,0.3720722198486328,full,0.37089046835899353,full
2421,0.37756267189979553,0.37867721915245056,full,0.3787258267402649,full
2422,0.36889371275901794,0.3747541308403015,full,0.3783160150051117,full
2423,0.37477463483810425,0.3812863230705261,full,0.37416061758995056,compare
2424,0.3693343997001648,0.38015323877334595,full,0.3528271019458771,compare
2425,0.3542890250682831,0.3794555068016052,full,0.3431357443332672,compare
2426,0.36161351203918457,0.39616239070892334,full,0.35270029306411743,compare
2427,0.3741610646247864,0.4145473837852478,full,0.35581398010253906,compare
2428,0.36654844880104065,0.4130544662475586,full,0.34566637873649597,compare
2429,0.36538946628570557,0.4022457003593445,full,0.3418312668800354,compare
2430,0.36734336614608765,0.4021511971950531,full,0.34508854150772095,compare
2431,0.3692719042301178,0.40356311202049255,full,0.34643590450286865,compare
2432,0.3690539002418518,0.37786978483200073,full,0.3422809839248657,compare
2433,0.35150429606437683,0.36480075120925903,full,0.3298105001449585,compare
2434,0.32514598965644836,0.36390233039855957,full,0.31008464097976685,compare
2435,0.31765928864479065,0.3604665994644165,full,0.34986963868141174,full
2436,0.3297140896320343,0.35614773631095886,full,0.3629451096057892,full
2437,0.3338977098464966,0.33535754680633545,full,0.3644571602344513,full
2438,0.32562124729156494,0.3357551395893097,full,0.3477266728878021,full
2439,0.3430766463279724,0.3489324748516083,full,0.35261717438697815,full
2440,0.35699260234832764,0.3551018238067627,inv_only,0.35487884283065796,compare
2441,0.34437650442123413,0.3581402599811554,full,0.34681954979896545,full
2442,0.3590424358844757,0.37887001037597656,full,0.3732489347457886,full
2443,0.35442671179771423,0.3806397616863251,full,0.34772565960884094,compare
2444,0.3614256978034973,0.37776896357536316,full,0.3521636724472046,compare
2445,0.3699481189250946,0.39403262734413147,full,0.36801877617836,compare
2446,0.370027095079422,0.4033217132091522,full,0.3732490539550781,full
2447,0.37557676434516907,0.39365023374557495,full,0.3798826336860657,full
2448,0.3812469244003296,0.39022529125213623,full,0.3619130849838257,compare
2449,0.37134504318237305,0.3885902166366577,full,0.3624284565448761,compare
2450,0.36053353548049927,0.39402249455451965,full,0.3708494007587433,full
2451,0.36610814929008484,0.3892565369606018,full,0.3777773678302765,full
2452,0.3635115325450897,0.38702601194381714,full,0.396745502948761,full
2453,0.3642074465751648,0.396260142326355,full,0.3904551565647125,full
2454,0.40276527404785156,0.39380601048469543,inv_only,0.36347976326942444,compare
2455,0.3600715398788452,0.4016460180282593,full,0.3675316870212555,full
2456,0.36245086789131165,0.4080882966518402,full,0.3701055347919464,full
2457,0.36189618706703186,0.41109558939933777,full,0.38439151644706726,full
2458,0.37220123410224915,0.40930184721946716,full,0.3640722632408142,compare
2459,0.44186773896217346,0.39273861050605774,inv_only,0.34841230511665344,compare
2460,0.3437163829803467,0.3710709810256958,full,0.35405853390693665,full
2461,0.37008917331695557,0.3820421099662781,full,0.3624718487262726,compare
2462,0.37016934156417847,0.3897451162338257,full,0.3840085566043854,full
2463,0.4011843204498291,0.3882070481777191,inv_only,0.39887991547584534,compare
2464,0.401277631521225,0.391305536031723,inv_only,0.4112859070301056,full
2465,0.40866702795028687,0.3957942724227905,inv_only,0.4055672287940979,compare
2466,0.4132518470287323,0.4016322195529938,inv_only,0.39526912569999695,compare
2467,0.42526349425315857,0.40836209058761597,inv_only,0.4133789539337158,compare
2468,0.44480451941490173,0.40730541944503784,inv_only,0.42160457372665405,compare
2469,0.44127681851387024,0.42319124937057495,inv_only,0.4312680661678314,compare
2470,0.4152086079120636,0.42269542813301086,full,0.4328988790512085,full
2471,0.4294756054878235,0.43394553661346436,full,0.44633662700653076,full
2472,0.45819157361984253,0.4573284983634949,inv_only,0.448687344789505,compare
2473,0.45393112301826477,0.47291457653045654,full,0.4560912847518921,full
2474,0.4447380304336548,0.47534698247909546,full,0.45943784713745117,full
2475,0.43942952156066895,0.48025545477867126,full,0.44123151898384094,full
2476,0.4453050494194031,0.4940513074398041,full,0.44416746497154236,compare
2477,0.45314016938209534,0.4851658344268799,full,0.4341474771499634,compare
2478,0.44072017073631287,0.4843141436576843,full,0.44091978669166565,full
2479,0.45207661390304565,0.49510183930397034,full,0.45184534788131714,compare
2480,0.4314098358154297,0.49605298042297363,full,0.43771445751190186,full
2481,0.43102192878723145,0.4967624247074127,full,0.4267827868461609,compare
2482,0.3868444561958313,0.520545482635498,full,0.4261101484298706,full
2483,0.371776282787323,0.4987611770629883,full,0.40426260232925415,full
2484,0.3957262933254242,0.48232796788215637,full,0.4024374783039093,full
2485,0.4046073853969574,0.4564763009548187,full,0.4170610010623932,full
2486,0.37277951836586,0.40306445956230164,full,0.3787781596183777,full
2487,0.3818138837814331,0.37958458065986633,inv_only,0.37169602513313293,compare
2488,0.3736085593700409,0.36638838052749634,inv_only,0.3698827624320984,compare
2489,0.37416547536849976,0.3593405783176422,inv_only,0.36703377962112427,compare
2490,0.38219529390335083,0.363313764333725,inv_only,0.3678916394710541,compare
2491,0.3584676682949066,0.36730557680130005,full,0.3646933436393738,full
2492,0.353130042552948,0.3540392816066742,full,0.37874558568000793,full
2493,0.40758687257766724,0.35186469554901123,inv_only,0.35996291041374207,compare
2494,0.3473186492919922,0.3548029661178589,full,0.37034010887145996,full
2495,0.4049983322620392,0.3504406213760376,inv_only,0.36572256684303284,compare
2496,0.3507779538631439,0.35327598452568054,full,0.3554157018661499,full
2497,0.35448676347732544,0.3703131377696991,full,0.3586271107196808,full
2498,0.3618328869342804,0.37486180663108826,full,0.3617614209651947,compare
2499,0.3798535466194153,0.3759940564632416,inv_only,0.34189823269844055,compare
2500,0.36122778058052063,0.3857995867729187,full,0.3484516739845276,compare
2501,0.3789207339286804,0.3811626434326172,full,0.3388187289237976,compare
2502,0.3677264451980591,0.37135574221611023,full,0.35710009932518005,compare
2503,0.3515109717845917,0.37433651089668274,full,0.37691083550453186,full
2504,0.34364256262779236,0.36431652307510376,full,0.38017556071281433,full
2505,0.3459886610507965,0.365183562040329,full,0.378716379404068,full
2506,0.3640105128288269,0.3729792535305023,full,0.35271328687667847,compare
2507,0.3322201371192932,0.3678433299064636,full,0.30854442715644836,compare
2508,0.42831575870513916,0.33293482661247253,inv_only,0.28140923380851746,compare
2509,0.3121507465839386,0.31324243545532227,full,0.27403414249420166,compare
2510,0.2684299349784851,0.27313849329948425,full,0.3037351965904236,full
2511,0.30898740887641907,0.2792070806026459,inv_only,0.2784193158149719,compare
2512,0.33801355957984924,0.27064236998558044,inv_only,0.267364501953125,compare
2513,0.35051095485687256,0.28268614411354065,inv_only,0.268010675907135,compare
2514,0.3306223154067993,0.2824362516403198,inv_only,0.27163589000701904,compare
2515,0.2935185134410858,0.2839905619621277,inv_only,0.2695419490337372,compare
2516,0.3310513496398926,0.28325724601745605,inv_only,0.2769726812839508,compare
2517,0.28354042768478394,0.2890218496322632,full,0.2684198021888733,compare
2518,0.3098934590816498,0.28874289989471436,inv_only,0.26305606961250305,compare
2519,0.3106360137462616,0.2730958163738251,inv_only,0.2781790792942047,compare
2520,0.297710120677948,0.2716032564640045,inv_only,0.28102239966392517,compare
2521,0.36046794056892395,0.27461370825767517,inv_only,0.2855338156223297,compare
2522,0.30690810084342957,0.2862180471420288,inv_only,0.2897580862045288,compare
2523,0.3042517602443695,0.2985885441303253,inv_only,0.29448315501213074,compare
2524,0.32954728603363037,0.31532829999923706,inv_only,0.3047742545604706,compare
2525,0.3339462876319885,0.31583136320114136,inv_only,0.2965562045574188,compare
2526,0.35180506110191345,0.3077341914176941,inv_only,0.30547046661376953,compare
2527,0.3143177628517151,0.29593685269355774,inv_only,0.30792832374572754,compare
2528,0.31032252311706543,0.28188037872314453,inv_only,0.2943139374256134,compare
2529,0.2992005944252014,0.27667948603630066,inv_only,0.28284117579460144,compare
2530,0.3016962707042694,0.28520461916923523,inv_only,0.2986920177936554,compare
2531,0.3197227120399475,0.284640371799469,inv_only,0.279257208108902,compare
2532,0.3089244067668915,0.2667085528373718,inv_only,0.2949426472187042,compare
2533,0.2927650213241577,0.26965242624282837,inv_only,0.34325727820396423,full
2534,0.31438690423965454,0.2906985282897949,inv_only,0.31653743982315063,full
2535,0.2736284136772156,0.2846658229827881,full,0.30459365248680115,full
2536,0.31714126467704773,0.2819244861602783,inv_only,0.2978510558605194,compare
